datetime,open,high,low,close,volume,symbol
2024-01-02 04:00:00,28.83,29.88,28.14,29.29,5378807.0,AI
2024-01-02 12:00:00,29.3,29.52,28.2114,28.68,4497547.0,AI
2024-01-03 04:00:00,28.68,28.96,27.46,27.87,3432000.0,AI
2024-01-03 12:00:00,27.87,28.11,27.56,27.79,3824005.0,AI
2024-01-04 04:00:00,27.61,28.18,27.46,27.89,2914306.0,AI
2024-01-04 12:00:00,27.88,28.2,27.775,28.05,3626009.0,AI
2024-01-05 04:00:00,27.77,28.06,27.33,27.7,3038783.0,AI
2024-01-05 12:00:00,27.7,27.7143,27.2,27.345,3846422.0,AI
2024-01-08 04:00:00,27.72,27.9,27.08,27.74,3212113.0,AI
2024-01-08 12:00:00,27.745,28.68,27.7101,28.54,4930736.0,AI
2024-01-09 04:00:00,28.73,28.75,27.7,28.505,2474510.0,AI
2024-01-09 12:00:00,28.5,28.57,28.0,28.245,2795746.0,AI
2024-01-10 04:00:00,28.35,29.08,27.67,28.82,4097159.0,AI
2024-01-10 12:00:00,28.81,29.04,28.28,28.68,4291829.0,AI
2024-01-11 04:00:00,29.0,29.09,26.19,26.4,6482527.0,AI
2024-01-11 12:00:00,26.4,27.445,26.39,27.19,4593172.0,AI
2024-01-12 04:00:00,27.11,27.62,26.49,26.65,2811758.0,AI
2024-01-12 12:00:00,26.6701,26.72,25.64,26.04,3406213.0,AI
2024-01-16 04:00:00,26.2,27.19,25.08,25.3211,3169644.0,AI
2024-01-16 12:00:00,25.31,25.35,24.83,25.025,4020100.0,AI
2024-01-17 04:00:00,24.54,25.61,24.11,24.278,3001551.0,AI
2024-01-17 12:00:00,24.2709,24.41,23.94,24.31,3996103.0,AI
2024-01-18 04:00:00,24.28,25.2,23.98,24.16,3371993.0,AI
2024-01-18 12:00:00,24.17,24.19,23.58,24.16,4525665.0,AI
2024-01-19 04:00:00,24.0,24.54,23.75,23.84,2808330.0,AI
2024-01-19 12:00:00,23.85,25.1,23.73,24.9,4988057.0,AI
2024-01-22 04:00:00,25.2,27.02,25.07,25.87,5878691.0,AI
2024-01-22 12:00:00,25.88,26.55,25.62,26.47,4142736.0,AI
2024-01-23 04:00:00,26.5,27.0,25.85,26.14,2738429.0,AI
2024-01-23 12:00:00,26.15,26.59,25.915,26.53,2524754.0,AI
2024-01-24 04:00:00,26.47,27.29,25.96,26.129,3141906.0,AI
2024-01-24 12:00:00,26.12,26.23,25.31,25.37,4724186.0,AI
2024-01-25 04:00:00,25.48,26.15,25.41,25.64,2303276.0,AI
2024-01-25 12:00:00,25.65,25.6526,25.01,25.22,3199877.0,AI
2024-01-26 04:00:00,25.22,25.8,25.01,25.385,1608743.0,AI
2024-01-26 12:00:00,25.39,25.41,25.01,25.18,2663816.0,AI
2024-01-29 04:00:00,25.17,25.8,24.92,25.7299,1971845.0,AI
2024-01-29 12:00:00,25.7,26.31,25.53,26.25,2619600.0,AI
2024-01-30 04:00:00,26.29,26.29,25.32,25.66,1921368.0,AI
2024-01-30 12:00:00,25.671,25.69,25.08,25.255,1948380.0,AI
2024-01-31 04:00:00,25.26,25.53,24.804,25.14,1495809.0,AI
2024-01-31 12:00:00,25.13,26.085,24.76,24.97,4705170.0,AI
2024-02-01 04:00:00,25.0,25.28,23.8901,24.4,2410185.0,AI
2024-02-01 12:00:00,24.4013,25.33,24.4013,25.29,2754880.0,AI
2024-02-02 04:00:00,25.32,25.5,24.31,24.56,1985058.0,AI
2024-02-02 12:00:00,24.57,25.15,24.38,25.0,3457111.0,AI
2024-02-05 04:00:00,25.06,25.29,23.755,24.05,2473418.0,AI
2024-02-05 12:00:00,24.071,24.65,24.04,24.46,2614942.0,AI
2024-02-06 04:00:00,24.9,25.85,24.2,24.92,4654009.0,AI
2024-02-06 12:00:00,24.91,26.225,24.83,25.9,5044048.0,AI
2024-02-07 04:00:00,26.06,26.2,25.16,25.57,2786681.0,AI
2024-02-07 12:00:00,25.57,26.305,25.46,25.76,4435674.0,AI
2024-02-08 04:00:00,25.87,27.14,25.61,26.5286,3824593.0,AI
2024-02-08 12:00:00,26.52,27.35,25.715,26.85,4556634.0,AI
2024-02-09 04:00:00,27.02,29.63,26.8,28.52,9809870.0,AI
2024-02-09 12:00:00,28.5111,29.12,28.1299,28.6,5961053.0,AI
2024-02-12 04:00:00,28.76,31.55,28.57,30.9992,9157681.0,AI
2024-02-12 12:00:00,30.9825,31.41,30.33,31.13,7230826.0,AI
2024-02-13 04:00:00,31.16,31.3,28.29,29.96,6470011.0,AI
2024-02-13 12:00:00,29.95,30.084,28.55,28.93,5501283.0,AI
2024-02-14 04:00:00,29.5,29.84,28.662,29.2478,3713625.0,AI
2024-02-14 12:00:00,29.24,29.61,28.59,29.48,3862254.0,AI
2024-02-15 04:00:00,29.82,30.34,28.955,29.2102,4272696.0,AI
2024-02-15 12:00:00,29.21,30.19,29.202,30.05,5635133.0,AI
2024-02-16 04:00:00,30.35,30.5,28.97,29.22,3368184.0,AI
2024-02-16 12:00:00,29.21,29.36,28.57,28.7692,4466788.0,AI
2024-02-20 04:00:00,28.73,28.73,26.62,26.7591,3969991.0,AI
2024-02-20 12:00:00,26.76,27.12,26.32,26.9486,2877720.0,AI
2024-02-21 04:00:00,26.93,27.25,25.88,26.1699,2403856.0,AI
2024-02-21 12:00:00,26.155,27.63,25.84,27.5,3534702.0,AI
2024-02-22 04:00:00,28.36,28.445,26.385,26.59,3589986.0,AI
2024-02-22 12:00:00,26.59,26.89,26.51,26.66,3287402.0,AI
2024-02-23 04:00:00,26.56,26.86,25.635,26.02,2816205.0,AI
2024-02-23 12:00:00,26.015,26.28,25.88,26.13,3252175.0,AI
2024-02-26 04:00:00,26.13,28.21,25.88,28.13,4424129.0,AI
2024-02-26 12:00:00,28.13,29.08,27.72,28.81,8357651.0,AI
2024-02-27 04:00:00,29.05,30.13,28.68,29.986,5314471.0,AI
2024-02-27 12:00:00,29.9823,30.75,29.26,30.72,5556337.0,AI
2024-02-28 04:00:00,30.5,31.12,29.01,30.02,4280896.0,AI
2024-02-28 12:00:00,30.01,35.8,29.3,33.44,12293782.0,AI
2024-02-29 04:00:00,33.86,37.53,33.25,36.36,35351564.0,AI
2024-02-29 12:00:00,36.355,38.3,36.1,36.81,23154668.0,AI
2024-03-01 04:00:00,36.97,37.31,33.71,35.3521,12795612.0,AI
2024-03-01 12:00:00,35.36,37.0881,35.0,35.35,10558252.0,AI
2024-03-04 04:00:00,36.97,37.54,34.52,34.93,8343668.0,AI
2024-03-04 12:00:00,34.95,35.695,33.6,33.65,7299980.0,AI
2024-03-05 04:00:00,33.78,34.07,31.62,31.86,6207115.0,AI
2024-03-05 12:00:00,31.8493,34.59,30.89,31.61,6362336.0,AI
2024-03-06 04:00:00,32.0,33.18,31.5,32.73,5233190.0,AI
2024-03-06 12:00:00,32.7346,33.3296,32.2,32.25,5632812.0,AI
2024-03-07 04:00:00,32.29,33.2,31.97,32.24,3019606.0,AI
2024-03-07 12:00:00,32.25,32.86,31.38,31.8,4626699.0,AI
2024-03-08 04:00:00,32.15,34.26,31.71,32.28,6445197.0,AI
2024-03-08 12:00:00,32.25,32.32,31.51,31.53,5823070.0,AI
2024-03-11 04:00:00,31.51,33.195,31.11,31.395,2590011.0,AI
2024-03-11 12:00:00,31.385,31.722,30.81,31.05,2776172.0,AI
2024-03-12 04:00:00,31.45,31.86,29.73,30.8521,2875797.0,AI
2024-03-12 12:00:00,30.87,31.1987,30.35,30.87,2822829.0,AI
2024-03-13 04:00:00,30.78,30.93,29.89,30.38,1830608.0,AI
2024-03-13 12:00:00,30.3801,30.93,30.24,30.59,2886310.0,AI
2024-03-14 04:00:00,30.62,31.11,29.26,29.3637,2740075.0,AI
2024-03-14 12:00:00,29.35,29.43,28.66,29.025,3704651.0,AI
2024-03-15 04:00:00,29.03,29.37,28.21,29.208,2366973.0,AI
2024-03-15 12:00:00,29.2,29.34,28.91,28.96,4474601.0,AI
2024-03-18 04:00:00,29.05,30.05,28.4062,28.855,2287717.0,AI
2024-03-18 12:00:00,28.86,29.32,28.56,28.83,2687852.0,AI
2024-03-19 04:00:00,28.95,29.1,27.76,28.215,2007685.0,AI
2024-03-19 12:00:00,28.2101,28.5299,28.18,28.26,2783923.0,AI
2024-03-20 04:00:00,28.29,28.5,27.83,28.03,1204748.0,AI
2024-03-20 12:00:00,28.029,29.2,27.815,29.09,3408021.0,AI
2024-03-21 04:00:00,29.25,29.46,28.8,28.8522,2192330.0,AI
2024-03-21 12:00:00,28.845,29.08,28.3,28.56,3044242.0,AI
2024-03-22 04:00:00,29.05,29.05,27.43,27.615,1886621.0,AI
2024-03-22 12:00:00,27.61,27.92,27.51,27.81,2441189.0,AI
2024-03-25 04:00:00,28.53,28.53,26.9,27.3601,3090072.0,AI
2024-03-25 12:00:00,27.37,27.75,27.21,27.7301,2940240.0,AI
2024-03-26 04:00:00,27.8,28.1499,27.4,27.888,1596980.0,AI
2024-03-26 12:00:00,27.88,28.03,27.01,27.15,3175269.0,AI
2024-03-27 04:00:00,27.4,27.5486,26.77,27.05,1584427.0,AI
2024-03-27 12:00:00,27.0465,28.06,26.91,27.1,2693282.0,AI
2024-03-28 04:00:00,27.26,27.7497,27.01,27.31,1343803.0,AI
2024-03-28 12:00:00,27.31,27.41,27.03,27.14,2753865.0,AI
2024-04-01 04:00:00,27.51,27.54,26.08,26.29,2410799.0,AI
2024-04-01 12:00:00,26.265,26.56,26.2533,26.37,2573524.0,AI
2024-04-02 04:00:00,26.45,26.58,25.12,25.63,2260421.0,AI
2024-04-02 12:00:00,25.605,26.955,25.58,25.79,2954723.0,AI
2024-04-03 04:00:00,25.62,25.9,25.29,25.37,1632665.0,AI
2024-04-03 12:00:00,25.3701,25.55,25.22,25.5,2954903.0,AI
2024-04-04 04:00:00,25.57,26.07,25.33,25.66,2666692.0,AI
2024-04-04 12:00:00,25.67,25.87,24.9,25.09,4018072.0,AI
2024-04-05 04:00:00,25.07,25.23,24.59,24.87,1570292.0,AI
2024-04-05 12:00:00,24.87,25.29,24.86,25.16,3172980.0,AI
2024-04-08 04:00:00,25.3,25.67,24.645,25.1275,1467539.0,AI
2024-04-08 12:00:00,25.11,25.155,24.87,25.0,1953136.0,AI
2024-04-09 04:00:00,25.04,25.1684,24.51,24.78,1926791.0,AI
2024-04-09 12:00:00,24.78,25.0,24.665,24.96,2198865.0,AI
2024-04-10 04:00:00,25.0,25.12,23.75,23.85,3090310.0,AI
2024-04-10 12:00:00,23.85,23.94,23.47,23.61,4779000.0,AI
2024-04-11 04:00:00,23.55,24.08,23.095,23.54,2178429.0,AI
2024-04-11 12:00:00,23.54,23.8073,23.38,23.76,3821748.0,AI
2024-04-12 04:00:00,23.76,23.86,22.89,22.91,2423270.0,AI
2024-04-12 12:00:00,22.91,22.9199,22.21,22.25,4667609.0,AI
2024-04-15 04:00:00,22.52,22.73,21.2,21.4999,3413086.0,AI
2024-04-15 12:00:00,21.495,21.5,20.67,20.7397,4985330.0,AI
2024-04-16 04:00:00,20.83,20.86,20.23,20.64,3125586.0,AI
2024-04-16 12:00:00,20.6566,22.18,20.41,20.64,3638214.0,AI
2024-04-17 04:00:00,20.59,20.93,20.34,20.57,2245884.0,AI
2024-04-17 12:00:00,20.58,21.11,20.39,20.7,3767856.0,AI
2024-04-18 04:00:00,20.8,21.4,20.45,21.2,2083197.0,AI
2024-04-18 12:00:00,21.2,21.35,20.68,20.81,3742530.0,AI
2024-04-19 04:00:00,20.53,21.35,20.13,21.0,1921731.0,AI
2024-04-19 12:00:00,21.0,21.13,20.56,20.645,3343667.0,AI
2024-04-22 04:00:00,20.61,21.43,20.57,21.07,1598973.0,AI
2024-04-22 12:00:00,21.08,26.3559,21.04,21.53,3825198.0,AI
2024-04-23 04:00:00,21.56,22.63,21.44,22.09,2721244.0,AI
2024-04-23 12:00:00,22.09,23.0,22.09,22.83,3135529.0,AI
2024-04-24 04:00:00,22.89,23.11,21.94,22.01,3203529.0,AI
2024-04-24 12:00:00,22.01,22.4983,21.75,21.88,3288503.0,AI
2024-04-25 04:00:00,21.98,22.935,21.33,21.81,1594022.0,AI
2024-04-25 12:00:00,21.8199,22.64,21.74,22.5,2397456.0,AI
2024-04-26 04:00:00,22.5,22.81,22.085,22.56,1793030.0,AI
2024-04-26 12:00:00,22.54,22.9,22.4296,22.87,3313182.0,AI
2024-04-29 04:00:00,23.08,23.53,22.83,23.0999,1760539.0,AI
2024-04-29 12:00:00,23.0974,23.205,22.73,23.15,2470711.0,AI
2024-04-30 04:00:00,23.06,23.23,22.48,22.82,1076194.0,AI
2024-04-30 12:00:00,22.83,22.84,22.23,22.3,5456871.0,AI
2024-05-01 04:00:00,22.43,23.06,22.14,22.3586,926130.0,AI
2024-05-01 12:00:00,22.35,23.58,22.3194,22.97,3784836.0,AI
2024-05-02 04:00:00,23.13,23.33,22.3191,22.91,1461241.0,AI
2024-05-02 12:00:00,22.92,23.35,22.79,23.3,2524902.0,AI
2024-05-03 04:00:00,23.27,24.53,23.16,24.125,3034724.0,AI
2024-05-03 12:00:00,24.13,24.3636,23.79,24.03,3230022.0,AI
2024-05-06 04:00:00,24.25,24.845,24.08,24.82,2221630.0,AI
2024-05-06 12:00:00,24.8207,24.99,24.45,24.6509,3434676.0,AI
2024-05-07 04:00:00,24.77,24.94,24.29,24.73,1709499.0,AI
2024-05-07 12:00:00,24.7479,24.82,24.39,24.51,2823977.0,AI
2024-05-08 04:00:00,24.74,24.8,23.71,24.105,1469629.0,AI
2024-05-08 12:00:00,24.108,24.5,24.01,24.34,2858075.0,AI
2024-05-09 04:00:00,24.29,24.7,24.08,24.3253,850802.0,AI
2024-05-09 12:00:00,24.33,24.44,24.165,24.32,1892052.0,AI
2024-05-10 04:00:00,24.38,24.65,23.82,23.85,1256428.0,AI
2024-05-10 12:00:00,23.85,23.9788,23.68,23.84,6339881.0,AI
2024-05-13 04:00:00,24.01,25.69,23.86,25.15,2693636.0,AI
2024-05-13 12:00:00,25.133,25.42,20.485,25.27,4071129.0,AI
2024-05-14 04:00:00,25.4,26.66,24.72,26.22,3253410.0,AI
2024-05-14 12:00:00,26.218,26.49,25.67,26.38,5392325.0,AI
2024-05-15 04:00:00,26.3,27.2,25.41,26.135,3071490.0,AI
2024-05-15 12:00:00,26.1301,26.73,26.0,26.62,3237286.0,AI
2024-05-16 04:00:00,26.66,26.73,25.89,26.4101,1384873.0,AI
2024-05-16 12:00:00,26.42,26.49,26.02,26.22,2754743.0,AI
2024-05-17 04:00:00,26.2,26.6,26.01,26.54,1237008.0,AI
2024-05-17 12:00:00,26.538,26.655,26.1322,26.44,3861830.0,AI
2024-05-20 04:00:00,26.39,26.97,25.76,26.1799,1333602.0,AI
2024-05-20 12:00:00,26.16,26.59,26.05,26.51,2034442.0,AI
2024-05-21 04:00:00,26.51,26.57,25.78,25.89,1534113.0,AI
2024-05-21 12:00:00,25.89,26.22,25.79,26.11,3039629.0,AI
2024-05-22 04:00:00,26.15,26.28,25.52,25.56,1370185.0,AI
